"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3200000","1972320008007500015","1972-01-29","","01","영업/정상","1","정상영업","","","","","02-882-0492","1714","","서울특별시 관악구 봉천동 502번지 4호","서울특별시 관악구 양녕로 49 (봉천동)","151-840","봉천현대시장","2017-10-24 13:20:26","I","2018-08-31 23:59:59.0","시장","195206.056916766    ","442716.301708689    ","대규모점포"
"3230000","2014323019807500008","2011-11-08","","01","영업/정상","1","정상영업","","","","","024132252","505.07","","","서울특별시 송파구 오금로32길 32 (송파동)","138-853","(주)지에스리테일 송파2점","2025-06-10 10:12:28","U","2024-12-05 23:02:00.0","구분없음","210432.726398095","444603.003663184",""
"3200000","1975320008007500013","1975-12-26","","01","영업/정상","1","정상영업","","","","","02 8788001","288","","서울특별시 관악구 신림동 1426번지 7호","","","가야쇼핑","2010-02-17 10:43:44","I","2018-08-31 23:59:59.0","시장","193750.825947451    ","442753.219280937    ",""
"3200000","1988320008007500019","1988-10-23","","01","영업/정상","1","정상영업","","","","","02 8871871","7081.47","151-725","서울특별시 관악구 봉천동 31번지 1호","서울특별시 관악구 관악로 212 (봉천동)","151-725","관악프라자","2014-10-17 10:36:45","I","2018-08-31 23:59:59.0","쇼핑센터","195963.335274799    ","442381.536010445    ","대규모점포"
"3200000","1992320008007500020","1992-08-26","","01","영업/정상","1","정상영업","","","","","02 8820924","4600.89","","서울특별시 관악구 봉천동 1000호","서울특별시 관악구 관악로40길 47 (봉천동)","151-050","관악현대상가","2014-09-24 08:54:47","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","196257.833652996    ","443341.379446435    ","대규모점포"
"3200000","1993320008007500021","1993-07-01","","01","영업/정상","1","정상영업","","","","","02 8854271","2072","","서울특별시 관악구 신림동 1694호","서울특별시 관악구 신림로29길 8 (신림동)","151-761","신림현대종합상가","2015-03-03 11:53:12","I","2018-08-31 23:59:59.0","시장","193957.944323928    ","441437.774867372    ","대규모점포"
"3200000","2004320008007500001","2004-09-22","","01","영업/정상","1","정상영업","","","","","02-888-0630","6516.61","","서울특별시 관악구 신림동 1422번지 5호","서울특별시 관악구 신림로 340 (신림동)","151-890","르네상스쇼핑몰(주)","2016-11-17 17:15:18","I","2018-08-31 23:59:59.0","복합쇼핑몰","193746.833837509    ","442510.775085572    ","대규모점포"
"3200000","2006320008007500001","2006-08-25","","01","영업/정상","1","정상영업","","","","","0262768006","3608.51","","서울특별시 관악구 봉천동 862번지 1호","서울특별시 관악구 남부순환로 1820 (봉천동)","151-836","라붐아울렛","2014-09-24 08:53:36","I","2018-08-31 23:59:59.0","복합쇼핑몰","195703.043681259    ","442094.085759338    ","대규모점포"
"3200000","1969320008007500006","1969-10-15","","01","영업/정상","1","정상영업","","","","","02 8564355","","","   호   ","","","관악종합시장","2007-06-30 10:48:16","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","","",""
"3200000","2024320022507500001","2024-01-30","","01","영업/정상","1","정상영업","","","","","02-882-4458","162.48","","서울특별시 관악구 봉천동 952-1","서울특별시 관악구 국회단지길 7, 1층 (봉천동)","08717","GS THE FRESH 관악은천점","2024-02-01 16:42:24","U","2024-02-03 02:40:00.0","구분없음","194553.838438621    ","442719.413175605    ","준대규모점포"
"3200000","2005320008007500001","2005-02-15","","02","휴업","2","휴업처리","","","","","02889 2003","5697","","서울특별시 관악구 신림동 1422번지 5호   ","","","르네상스쇼핑몰(주)","2007-06-30 10:48:16","I","2018-08-31 23:59:59.0","쇼핑센터","193746.833837509    ","442510.775085572    ",""
"3200000","2005320008007500002","2005-02-15","","02","휴업","2","휴업처리","","","","","02889 2003","5697","","서울특별시 관악구 신림동 1422번지 5호   ","","","르네상스쇼핑몰(주)","2007-06-30 10:48:16","I","2018-08-31 23:59:59.0","쇼핑센터","193746.833837509    ","442510.775085572    ",""
"3200000","2005320008007500003","2005-11-29","","02","휴업","2","휴업처리","","","","","02 8564355","1274","","서울특별시 관악구 신림동 1602번지 2호   ","","","관악종합시장","2007-06-30 10:48:16","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","193580.366498464    ","442144.670802989    ",""
"3200000","2011320019107500005","2011-11-02","","03","폐업","3","폐업처리","2020-03-05","","","","0232858561","156.1","151-858","서울특별시 관악구 대학동 240번지 4호","서울특별시 관악구 신림로 101 (신림동)","151-015","홈플러스 익스프레스 신림점","2020-03-09 09:41:24","U","2020-03-11 02:40:00.0","구분없음","194457.492960109    ","440910.563872941    ","준대규모점포"
"3200000","2012320019107500003","2012-05-21","","03","폐업","3","폐업처리","2016-09-26","","","","02-523-5691","136.9","151-802","서울특별시 관악구 남현동 1078번지 2호","서울특별시 관악구 남현길 79 (남현동)","151-802","롯데쇼핑(주)롯데슈퍼 남현2점","2016-09-26 18:08:15","I","2018-08-31 23:59:59.0","구분없음","197790.079787758    ","441231.59187991     ","준대규모점포"
"3200000","1977320022507500001","1977-05-26","","03","폐업","3","폐업처리","2024-03-19","","","","02-0000-0000","2740","","서울특별시 관악구 신림동 505-1","","","신림종합시장","2024-03-25 17:13:27","U","2024-03-27 02:40:00.0","그 밖의 대규모점포","192597.407974484    ","442498.617590296    ","대규모점포"
"3200000","2024320022507500002","2024-07-25","","01","영업/정상","5","영업개시전","","","","","02-0000-0000","255.1","","서울특별시 관악구 신림동 240-3","","","GS THE FRESH 관악신림점","2024-10-10 13:06:02","U","2024-10-12 02:40:00.0","구분없음","194498.36969316     ","440896.049976232    ","준대규모점포"
"3210000","2012321012207500004","2012-05-14","","01","영업/정상","1","정상영업","","","","","530-5802","15065.56","137-030","서울특별시 서초구 잠원동 70번지 2호","서울특별시 서초구 잠원로 51 (잠원동)","137-908","뉴코아아울렛","2024-12-03 09:43:11","U","2024-12-05 02:40:00.0","전문점","200576.608647619    ","445241.8984183      ","대규모점포"
"3210000","2012321012207500005","2012-05-18","","01","영업/정상","1","정상영업","","","","","025345601","249.9","137-828","서울특별시 서초구 방배본동 755번지 5호","서울특별시 서초구 방배중앙로 198 (방배동)","","롯데쇼핑(주)롯데슈퍼 방배점","2017-05-02 09:02:40","I","2018-08-31 23:59:59.0","전문점","198660.616347373    ","443855.573402136    ","준대규모점포"
"3210000","2007321010807500001","2007-07-20","","01","영업/정상","1","정상영업","","","","","3477-7637","4950","","서울특별시 서초구 반포동 1141번지","서울특별시 서초구 신반포로 23 (반포동)","137-811","엘루체","2013-03-16 15:26:02","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","198791.788015494    ","444392.672548989    ","대규모점포"
"3210000","2009321012207500001","1980-08-02","","01","영업/정상","1","정상영업","","","","","3472-5490","5408","137-859","서울특별시 서초구 서초2동 1332번지 2호","서울특별시 서초구 사임당로 151 (서초동)","137-859","무지개쇼핑","2013-03-18 23:38:28","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202216.049985624    ","443352.024569293    ","대규모점포"
"3210000","2012321012207500002","2012-04-24","","01","영업/정상","1","정상영업","","","","","02-536-0004","1049.58","137-061","서울특별시 서초구 방배1동 816번지 1호","서울특별시 방배로33길 29","137-832","롯데슈퍼 방배2점","2024-11-11 12:47:42","U","2024-11-13 02:40:00.0","그 밖의 대규모점포","198984.364832071    ","443229.835878514    ","준대규모점포"
"3210000","2012321012207500003","2012-05-14","","01","영업/정상","1","정상영업","","","","","530-5802","12595","137-711","서울특별시 서초구 잠원동 70번지 5호 뉴코아백화점빌딩","서울특별시 서초구 잠원로 37-6 (잠원동, 뉴코아백화점빌딩)","137-711","뉴코아백화점","2024-12-03 08:18:53","U","2024-12-05 02:40:00.0","백화점","200367.985010323    ","445207.663497148    ","대규모점포"
"3210000","2013321012207500001","1997-03-29","","01","영업/정상","1","정상영업","","","","","02-3465-1010","33736","","","서울특별시 서초구 효령로 304 (서초동)","137-870","국제전자도매센타","2016-03-03 11:07:45","I","2018-08-31 23:59:59.0","전문점","201501.672660443    ","442505.573142545    ","대규모점포"
"3210000","2013321012207500002","1997-10-29","","01","영업/정상","1","정상영업","","","","","02-591-8081","2803","","","서울특별시 서초구 신반포로3길 8 (반포동)","137-040","반포프라자","2013-03-15 18:24:21","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","198776.113460442    ","444432.325191038    ","대규모점포"
"3210000","2013321012207500003","1981-07-23","","01","영업/정상","1","정상영업","","","","","02-3473-3734","1932","","","서울특별시 서초구 사임당로 130 (서초동)","137-879","신동아종합상가","2013-03-16 14:20:30","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202099.715967965    ","443138.5940184      ","대규모점포"
"3210000","2013321012207500008","1983-04-30","","01","영업/정상","1","정상영업","","","","","02-3486-4924","3080","","","서울특별시 서초구 방배천로16길 18 (방배동)","137-817","방배종합시장","2013-03-16 16:02:33","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","198492.797210723    ","442199.268340209    ","대규모점포"
"3210000","2013321012207500010","1977-11-05","","01","영업/정상","1","정상영업","","","","","02-599-2262","9564","","","서울특별시 서초구 신반포로15길 29 (반포동)","137-800","신반포종합시장","2017-04-18 16:03:33","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","199448.513021585    ","444800.550772527    ","대규모점포"
"3210000","2013321012207500011","1982-05-31","","01","영업/정상","1","정상영업","","","","","02-593-0244","3138","","","서울특별시 서초구 나루터로 37 (잠원동)","137-907","신사쇼핑","2020-09-09 14:57:03","U","2020-09-11 02:40:00.0","그 밖의 대규모점포","201230.693449214    ","445992.459343379    ","대규모점포"
"3210000","2013321012207500012","1978-11-14","","01","영업/정상","1","정상영업","","","","","02-586-0025","3001","","","서울특별시 서초구 서초중앙로22길 25 (서초동)","137-880","대림서초리시온","2013-03-16 16:38:21","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","201295.700037578    ","443474.524864903    ","대규모점포"
"3240000","2005324011907500003","2005-06-02","","02","휴업","2","휴업처리","","","","","478 1443","4350","","서울특별시 강동구 천호동 422번지 1호   ","","","동서울시장","2007-06-30 10:04:31","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","211246.37178295     ","448940.301250547    ",""
"3210000","2013321012207500013","2005-02-25","","01","영업/정상","1","정상영업","","","","","02-597-2222","6973","","","서울특별시 서초구 서초중앙로 188 (서초동)","137-875","아크로비스타 아케이드","2013-03-16 17:04:36","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","201107.634736928    ","443999.067092566    ","대규모점포"
"3210000","2013321012207500014","2005-02-28","","01","영업/정상","1","정상영업","","","","","02-523-0081","34765","","","서울특별시 서초구 매헌로 16 (양재동)","137-924","하이브랜드","2013-03-16 17:17:23","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","203204.755637424    ","440136.781183797    ","대규모점포"
"3210000","2013321012207500015","2003-05-01","","01","영업/정상","1","정상영업","","","","","02-3480-4700","5546","","","서울특별시 서초구 강남대로 465 (서초동)","137-863","교보타워 지하아케이드","2013-03-16 17:35:20","I","2018-08-31 23:59:59.0","전문점","202058.674687128    ","444618.16731522     ","대규모점포"
"3210000","2013321012207500009","1976-12-11","","01","영업/정상","1","정상영업","","","","","02-599-1380","6446.23","","","서울특별시 서초구 방배로33길 29 (방배동)","137-832","이수시장","2014-03-11 10:14:19","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","198984.364832071    ","443229.835878514    ","대규모점포"
"3210000","2013321012207500016","2000-12-09","","01","영업/정상","1","정상영업","","","","","1899 9900","9977.11","","","서울특별시 서초구 양재대로 159 (양재동)","137-893","코스트코코리아","2015-12-09 17:24:01","I","2018-08-31 23:59:59.0","대형마트","203123.870437513    ","439984.847528537    ","대규모점포"
"3210000","2015321015507500001","2015-02-03","","01","영업/정상","1","정상영업","","","","","02-2145-8000","12066.12","","서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀","서울특별시 서초구 서초대로38길 12 (서초동, 마제스타시티, 힐스테이트 서리풀)","06655","롯데쇼핑(주) 롯데마트 서초점","2025-05-02 10:00:26","U","2024-12-05 00:04:00.0","대형마트","200440.010811975","443124.671418408",""
